,kod,year_month,kolichestvo,summa
13538,ЦБ014607,2023-08,1.0,0.0
13539,ЦБ014607,2023-10,2.0,0.0
13540,ЦБ014607,2024-02,2.0,0.0
13541,ЦБ014607,2024-06,1.0,0.0
13542,ЦБ014607,2024-07,1.0,0.0
13543,ЦБ014623,2022-03,20.0,200.0
13544,ЦБ014623,2023-11,20.0,180.0
13545,ЦБ014623,2024-02,30.0,237.89999999999998
13546,ЦБ014623,2024-09,12.0,105.60000000000001
13547,ЦБ014624,2022-09,100.0,1174.0
13548,ЦБ014625,2022-09,50.0,810.0
13549,ЦБ014625,2023-04,30.0,264.6
13550,ЦБ014625,2024-10,30.0,161.7
13551,ЦБ014626,2022-09,100.0,836.9999999999999
13552,ЦБ014626,2023-04,60.0,302.4
13553,ЦБ014626,2024-10,60.0,437.4
13556,ЦБ014659,2022-01,5.0,2631.75
13557,ЦБ014659,2022-06,2.0,1098.0
13558,ЦБ014659,2023-07,3.0,1824.48
13559,ЦБ014659,2024-02,4.0,1760.1
13560,ЦБ014659,2024-05,3.0,2392.08
13570,ЦБ014684,2023-04,1.0,0.0
13571,ЦБ014684,2023-06,1.0,0.0
13572,ЦБ014684,2024-04,1.0,0.0
13573,ЦБ014684,2024-05,1.0,0.0
13574,ЦБ014686,2022-02,1.0,526.58
13575,ЦБ014686,2022-04,1.0,0.0
13576,ЦБ014686,2023-03,1.0,557.39
13577,ЦБ014686,2024-05,1.0,882.56
13578,ЦБ014686,2024-09,1.0,983.1
13579,ЦБ014688,2023-10,50.0,495.0
13580,ЦБ014699,2022-06,5.0,3815.0
13581,ЦБ014699,2022-09,5.0,3436.3999999999996
13582,ЦБ014699,2022-11,3.0,1333.8000000000002
13583,ЦБ014699,2023-04,2.0,1286.28
13584,ЦБ014699,2023-06,2.0,1466.04
13585,ЦБ014699,2023-08,2.0,287.5
13586,ЦБ014699,2023-09,2.0,1340.64
13587,ЦБ014699,2023-10,2.0,1605.2
13588,ЦБ014699,2023-11,3.0,2505.84
13589,ЦБ014699,2024-04,6.0,4354.5599999999995
13590,ЦБ014699,2024-05,5.0,3281.6000000000004
13591,ЦБ014699,2024-08,4.0,3828.44
13592,ЦБ014714,2022-07,1.0,465.04
13593,ЦБ014714,2022-08,1.0,372.59
13594,ЦБ014714,2022-11,3.0,935.49
13595,ЦБ014714,2022-12,1.0,264.83
13596,ЦБ014714,2023-01,2.0,529.66
13597,ЦБ014714,2023-03,4.0,1203.2
13598,ЦБ014717,2022-07,1.0,0.0
13599,ЦБ014717,2023-05,1.0,0.0
13601,ЦБ014818,2024-03,4.0,1821.12
13602,ЦБ014828,2022-02,2.0,870.48
13603,ЦБ014828,2022-04,2.0,1621.22
13604,ЦБ014828,2023-06,2.0,1340.64
13605,ЦБ014828,2023-10,2.0,1304.16
13606,ЦБ014828,2023-12,1.0,612.54
13607,ЦБ014828,2024-05,1.0,778.4
13608,ЦБ014839,2022-03,120.0,13680.0
13609,ЦБ014839,2024-05,50.0,11100.0
13610,ЦБ014840,2022-02,3.0,2286.8999999999996
13611,ЦБ014840,2022-04,1.0,0.0
13612,ЦБ014840,2022-06,10.0,0.0
13613,ЦБ014840,2022-08,4.0,0.0
13614,ЦБ014840,2022-12,10.0,6242.5
13615,ЦБ014840,2023-03,3.0,1294.74
13616,ЦБ014840,2023-04,5.0,2157.9
13617,ЦБ014840,2023-05,10.0,4492.900000000001
13618,ЦБ014840,2023-10,3.0,2157.8999999999996
13619,ЦБ014840,2023-11,2.0,1377.6
13620,ЦБ014840,2024-01,2.0,1378.62
13621,ЦБ014840,2024-02,2.0,1503.2
13622,ЦБ014840,2024-03,5.0,3511.2
13623,ЦБ014840,2024-04,5.0,3539.0499999999997
13624,ЦБ014840,2024-05,5.0,3146.3999999999996
13625,ЦБ014840,2024-06,5.0,3351.65
13626,ЦБ014840,2024-08,2.0,1570.64
13627,ЦБ014840,2024-09,3.0,2156.52
13628,ЦБ014840,2024-10,2.0,1470.94
13631,ЦБ014843,2023-04,1.0,0.0
13632,ЦБ014843,2023-07,1.0,0.0
13633,ЦБ014852,2023-04,2.0,0.0
13634,ЦБ014852,2023-08,1.0,0.0
13635,ЦБ014852,2024-03,1.0,0.0
13636,ЦБ014852,2024-05,1.0,0.0
13637,ЦБ014852,2024-09,2.0,0.0
13638,ЦБ014894,2023-11,2.0,273.7
13639,ЦБ014897,2023-07,1.0,812.67
13640,ЦБ014897,2023-11,1.0,890.0
13641,ЦБ014898,2022-07,1.0,693.0
13642,ЦБ014898,2023-07,1.0,812.67
13643,ЦБ014898,2023-11,1.0,890.0
13644,ЦБ014907,2024-02,1.0,271.92
13645,ЦБ014907,2024-03,1.0,290.6
13646,ЦБ014917,2022-01,1.0,0.0
13647,ЦБ014917,2022-02,2.0,0.0
13648,ЦБ014917,2022-08,1.0,0.0
13649,ЦБ014917,2022-11,1.0,0.0
13650,ЦБ014917,2023-10,1.0,0.0
13651,ЦБ014917,2024-02,1.0,0.0
13652,ЦБ014917,2024-05,2.0,0.0
13653,ЦБ014917,2024-06,2.0,0.0
13654,ЦБ014917,2024-08,2.0,0.0
13655,ЦБ014917,2024-09,1.0,0.0
13656,ЦБ014918,2024-01,1.0,0.0
13669,ЦБ014955,2022-02,2.0,1010.0
13670,ЦБ014955,2022-04,4.0,3188.0
13671,ЦБ014955,2022-05,2.0,1346.0
13672,ЦБ014955,2022-11,2.0,1289.92
13673,ЦБ014955,2023-01,1.0,673.0
13674,ЦБ014955,2023-03,3.0,1359.08
13675,ЦБ014955,2023-05,2.0,1244.4
13676,ЦБ014955,2024-03,2.0,1003.06
13677,ЦБ014955,2024-04,3.0,2481.63
13678,ЦБ014961,2022-12,1.0,0.0
13679,ЦБ014961,2023-05,1.0,0.0
13680,ЦБ014961,2024-07,1.0,0.0
13683,ЦБ014964,2022-04,2.0,1397.46
13686,ЦБ014994,2022-03,2.0,970.6
13687,ЦБ014994,2023-07,1.0,729.6
13688,ЦБ014994,2023-10,1.0,694.26
13690,ЦБ014996,2024-05,1.0,0.0
13691,ЦБ014996,2024-06,1.0,0.0
13692,ЦБ015017,2022-05,1.0,456.67
13693,ЦБ015022,2023-08,1.0,0.0
13694,ЦБ015028,2023-03,2.0,1510.0
13696,ЦБ015037,2022-01,2.0,0.0
13697,ЦБ015037,2022-09,1.0,0.0
13698,ЦБ015037,2023-01,1.0,0.0
13699,ЦБ015037,2023-04,3.0,0.0
13700,ЦБ015037,2023-06,1.0,0.0
13701,ЦБ015037,2023-09,6.0,0.0
13702,ЦБ015037,2024-09,4.0,0.0
13703,ЦБ015041,2022-06,4.0,1352.0
13704,ЦБ015041,2022-07,4.0,1352.0
13705,ЦБ015041,2023-03,4.0,1016.0
13706,ЦБ015041,2024-06,2.0,606.0
13707,ЦБ015041,2024-07,4.0,1369.56
13708,ЦБ015042,2022-06,1.0,909.0
13709,ЦБ015042,2022-08,1.0,872.0
13710,ЦБ015042,2022-11,1.0,769.0
13711,ЦБ015042,2023-10,1.0,752.0
13712,ЦБ015047,2022-03,1.0,979.95
13713,ЦБ015047,2023-02,1.0,959.84
13714,ЦБ015047,2023-06,1.0,0.0
13715,ЦБ015047,2023-08,1.0,0.0
13716,ЦБ015047,2023-10,2.0,0.0
13717,ЦБ015047,2023-12,1.0,0.0
13718,ЦБ015047,2024-02,1.0,0.0
13719,ЦБ015047,2024-03,1.0,0.0
13720,ЦБ015047,2024-05,1.0,0.0
13721,ЦБ015047,2024-06,2.0,0.0
13722,ЦБ015048,2022-02,3.0,1512.57
13723,ЦБ015049,2023-05,4.0,1038.4
13724,ЦБ015049,2023-10,4.0,1162.8
13730,ЦБ015066,2022-08,1.0,324.0
13732,ЦБ015079,2024-02,1.0,532.57
13740,ЦБ015082,2022-04,2.0,310.34
13741,ЦБ015082,2022-10,2.0,210.0
13742,ЦБ015082,2023-04,2.0,238.0
13743,ЦБ015082,2023-06,2.0,256.0
13744,ЦБ015082,2023-10,2.0,298.0
13745,ЦБ015082,2023-11,4.0,596.0
13746,ЦБ015082,2024-04,4.0,673.2
13750,ЦБ015098,2022-04,7.0,3869.0
13751,ЦБ015098,2022-05,6.0,3858.0
13752,ЦБ015098,2022-10,14.0,8386.0
13753,ЦБ015098,2023-03,12.0,7276.0
13754,ЦБ015098,2023-12,3.0,1767.0
13755,ЦБ015098,2024-01,2.0,1178.0
13756,ЦБ015098,2024-05,2.0,1178.0
13757,ЦБ015098,2024-06,3.0,1942.47
13758,ЦБ015098,2024-07,3.0,1942.47
13763,ЦБ015106,2022-01,2.0,1842.44
13764,ЦБ015106,2023-02,1.0,0.0
13765,ЦБ015106,2023-03,1.0,0.0
13766,ЦБ015106,2024-06,2.0,0.0
13767,ЦБ015107,2022-01,2.0,1842.44
13768,ЦБ015107,2023-03,1.0,0.0
13769,ЦБ015107,2023-08,1.0,0.0
13770,ЦБ015107,2023-09,2.0,0.0
13771,ЦБ015117,2022-06,2.0,1297.92
13772,ЦБ015117,2022-08,1.0,512.48
13773,ЦБ015117,2022-10,2.0,1024.96
13774,ЦБ015138,2022-06,2.0,1146.0
13775,ЦБ015138,2024-04,1.0,0.0
13776,ЦБ015138,2024-06,4.0,3940.0
13777,ЦБ015138,2024-07,2.0,1904.0
13778,ЦБ015139,2023-03,4.0,3360.72
13779,ЦБ015144,2023-03,1.0,0.0
13780,ЦБ015144,2024-01,1.0,0.0
13781,ЦБ015144,2024-04,1.0,0.0
13782,ЦБ015145,2022-06,1.0,0.0
13783,ЦБ015145,2022-07,2.0,0.0
13784,ЦБ015151,2022-08,2.0,1795.2
13785,ЦБ015151,2023-11,2.0,1873.62
13786,ЦБ015156,2022-05,2.0,1834.42
13787,ЦБ015156,2022-06,3.0,2751.63
13788,ЦБ015156,2023-10,3.0,2268.87
13789,ЦБ015156,2023-12,1.0,778.4
13790,ЦБ015156,2024-06,4.0,3392.9700000000003
13791,ЦБ015157,2022-03,1.0,520.84
13792,ЦБ015157,2022-05,1.0,444.64
13793,ЦБ015157,2023-04,4.0,1259.2
13794,ЦБ015157,2023-05,2.0,683.36
13795,ЦБ015157,2023-12,1.0,350.56
13796,ЦБ015157,2024-06,2.0,588.98
13797,ЦБ015157,2024-08,4.0,1400.0
13798,ЦБ015160,2023-05,1.0,447.61
13799,ЦБ015160,2023-06,2.0,895.22
13800,ЦБ015165,2022-03,1.0,523.58
13801,ЦБ015165,2022-05,1.0,444.64
13802,ЦБ015165,2023-02,2.0,634.52
13803,ЦБ015165,2023-05,3.0,965.1299999999999
13804,ЦБ015165,2023-12,2.0,653.14
13805,ЦБ015165,2024-07,4.0,1328.0
13806,ЦБ015166,2022-01,1.0,923.13
13807,ЦБ015166,2023-03,2.0,1955.38
13808,ЦБ015166,2023-05,2.0,0.0
13809,ЦБ015166,2024-08,1.0,0.0
13810,ЦБ015166,2024-10,2.0,0.0
13811,ЦБ015167,2023-03,2.0,0.0
13812,ЦБ015167,2023-06,1.0,0.0
13815,ЦБ015221,2022-06,1.0,832.31
13816,ЦБ015221,2022-09,1.0,661.34
13817,ЦБ015221,2022-12,1.0,539.93
13818,ЦБ015221,2023-01,1.0,525.68
13819,ЦБ015221,2023-02,1.0,712.43
13820,ЦБ015221,2023-05,2.0,1035.28
13821,ЦБ015221,2023-06,3.0,920.9
13822,ЦБ015221,2023-08,2.0,540.5
13823,ЦБ015221,2023-11,3.0,841.8000000000001
13824,ЦБ015221,2024-01,4.0,1102.88
13825,ЦБ015221,2024-02,2.0,510.76
13826,ЦБ015221,2024-03,10.0,2644.2000000000003
13827,ЦБ015221,2024-06,10.0,2667.6
13829,ЦБ015230,2023-05,4.0,644.76
13831,ЦБ015249,2022-09,1.0,0.0
13832,ЦБ015249,2022-10,1.0,0.0
13833,ЦБ015249,2022-11,1.0,0.0
13834,ЦБ015249,2022-12,1.0,0.0
13835,ЦБ015249,2023-02,1.0,0.0
13836,ЦБ015249,2023-05,1.0,0.0
13837,ЦБ015268,2023-05,2.0,0.0
13838,ЦБ015279,2022-05,4.0,3835.6
13839,ЦБ015279,2022-06,1.0,835.0
13840,ЦБ015279,2022-07,2.0,1670.0
13841,ЦБ015279,2022-08,8.0,6680.0
13842,ЦБ015279,2022-09,3.0,2505.0
13843,ЦБ015279,2022-10,4.0,3340.0
13844,ЦБ015279,2022-12,6.0,4519.799999999999
13845,ЦБ015279,2023-06,8.0,7352.0
13846,ЦБ015279,2023-09,4.0,0.0
13847,ЦБ015279,2024-03,4.0,1929.6
13848,ЦБ015279,2024-04,2.0,1929.6
13849,ЦБ015279,2024-05,4.0,3859.2
13850,ЦБ015279,2024-06,6.0,5929.200000000001
13851,ЦБ015279,2024-08,5.0,4941.0
13852,ЦБ015284,2022-04,1.0,575.0
13853,ЦБ015284,2022-05,2.0,1150.0
13854,ЦБ015284,2022-09,1.0,503.13
13855,ЦБ015284,2022-12,1.0,514.0
13856,ЦБ015284,2023-03,2.0,995.6
13857,ЦБ015284,2024-06,1.0,481.99
13858,ЦБ015284,2024-07,1.0,498.77
13859,ЦБ015286,2022-07,2.0,475.02
13860,ЦБ015286,2022-08,4.0,941.12
13861,ЦБ015286,2023-02,1.0,234.84
13862,ЦБ015286,2023-03,6.0,1409.04
13863,ЦБ015286,2023-07,10.0,1330.0
13864,ЦБ015286,2023-09,1.0,355.88
13865,ЦБ015286,2023-11,2.0,734.0
13866,ЦБ015286,2024-03,4.0,1044.12
13867,ЦБ015286,2024-09,3.0,711.36
13868,ЦБ015292,2022-06,1.0,0.0
13871,ЦБ015320,2022-01,3.0,0.0
13872,ЦБ015320,2022-04,1.0,0.0
13873,ЦБ015320,2022-06,2.0,0.0
13874,ЦБ015320,2022-12,2.0,0.0
13875,ЦБ015320,2023-05,2.0,0.0
13876,ЦБ015320,2023-11,4.0,0.0
13877,ЦБ015320,2024-01,2.0,0.0
13878,ЦБ015320,2024-02,1.0,0.0
13879,ЦБ015320,2024-09,1.0,0.0
13882,ЦБ015346,2022-03,1.0,0.0
13883,ЦБ015346,2022-06,1.0,0.0
13884,ЦБ015346,2023-06,1.0,0.0
13885,ЦБ015346,2023-07,2.0,0.0
13886,ЦБ015346,2023-10,1.0,0.0
13887,ЦБ015346,2024-05,1.0,0.0
13888,ЦБ015346,2024-07,1.0,0.0
13896,ЦБ015446,2023-01,10.0,500.0
13897,ЦБ015509,2024-05,1.0,950.0
13903,ЦБ015528,2022-03,1.0,0.0
13904,ЦБ015528,2022-07,1.0,0.0
13905,ЦБ015528,2022-10,1.0,946.0
13906,ЦБ015528,2023-06,1.0,779.0
13907,ЦБ015528,2023-12,1.0,994.2
13908,ЦБ015528,2024-04,1.0,909.6
13909,ЦБ015528,2024-10,1.0,0.0
13910,ЦБ015539,2022-02,2.0,658.01
13911,ЦБ015539,2024-06,1.0,557.64
13912,ЦБ015546,2023-03,2.0,891.38
13913,ЦБ015546,2024-04,2.0,642.2
13918,ЦБ015554,2022-02,2.0,380.08
13919,ЦБ015554,2022-03,2.0,620.0
13920,ЦБ015554,2022-07,2.0,334.0
13921,ЦБ015554,2023-02,2.0,216.6
13922,ЦБ015554,2023-06,2.0,370.32
13923,ЦБ015554,2024-06,1.0,297.9
13924,ЦБ015555,2022-01,2.0,126.38
13925,ЦБ015555,2022-11,2.0,197.6
13926,ЦБ015555,2023-10,2.0,195.32
13927,ЦБ015555,2024-04,2.0,211.6
13928,ЦБ015555,2024-06,4.0,476.48
13934,ЦБ015564,2023-06,2.0,480.0
13935,ЦБ015565,2023-11,1.0,272.8
13936,ЦБ015565,2024-03,1.0,218.61
13941,ЦБ015577,2023-05,4.0,2944.0
13942,ЦБ015577,2024-08,4.0,2931.6
13943,ЦБ015577,2024-09,24.0,10183.36
13944,ЦБ015602,2022-09,1.0,673.57
13945,ЦБ015658,2022-01,1.0,0.0
13946,ЦБ015667,2023-12,1.0,0.0
13948,ЦБ015671,2022-01,2.0,782.88
13949,ЦБ015671,2022-05,1.0,792.0
13950,ЦБ015671,2024-03,1.0,646.24
13951,ЦБ015672,2022-02,2.0,555.04
13952,ЦБ015672,2024-02,2.0,517.84
13956,ЦБ015675,2022-04,2.0,1223.04
13957,ЦБ015675,2022-05,2.0,1110.0
13958,ЦБ015675,2022-07,10.0,3752.0
13959,ЦБ015675,2022-10,3.0,1015.74
13960,ЦБ015675,2022-11,8.0,2526.24
13961,ЦБ015675,2024-02,2.0,1666.18
13962,ЦБ015675,2024-06,4.0,2961.28
13963,ЦБ015675,2024-07,1.0,0.0
13964,ЦБ015675,2024-09,2.0,1583.18
13965,ЦБ015676,2022-03,2.0,755.0
13966,ЦБ015678,2022-02,3.0,831.81
13967,ЦБ015678,2023-05,1.0,786.65
13968,ЦБ015678,2023-07,2.0,1469.22
13969,ЦБ015678,2024-07,1.0,747.76
13970,ЦБ015678,2024-08,2.0,1796.52
13971,ЦБ015697,2024-02,5.0,2595.7
13972,ЦБ015697,2024-05,7.0,3498.9500000000003
13973,ЦБ015699,2022-05,1.0,786.6
13974,ЦБ015699,2023-06,1.0,586.0
13975,ЦБ015699,2023-10,1.0,584.82
13976,ЦБ015699,2023-11,2.0,1149.12
13977,ЦБ015699,2023-12,3.0,1837.92
13978,ЦБ015703,2022-02,10.0,0.0
13979,ЦБ015703,2022-04,10.0,0.0
13980,ЦБ015703,2022-05,10.0,0.0
13981,ЦБ015703,2022-09,10.0,0.0
13982,ЦБ015703,2023-01,5.0,3795.75
13983,ЦБ015703,2023-03,5.0,4399.45
13984,ЦБ015703,2023-04,5.0,4712.65
13985,ЦБ015703,2023-05,5.0,4169.0
13986,ЦБ015703,2023-06,6.0,0.0
13987,ЦБ015703,2023-07,5.0,4699.45
13988,ЦБ015703,2023-08,10.0,0.0
13989,ЦБ015703,2023-11,5.0,0.0
13990,ЦБ015703,2024-02,3.0,0.0
13991,ЦБ015703,2024-03,5.0,4692.3
13992,ЦБ015703,2024-05,10.0,0.0
13993,ЦБ015703,2024-06,15.0,10080.0
13994,ЦБ015703,2024-08,25.0,9445.1
13995,ЦБ015704,2023-03,2.0,1570.62
13996,ЦБ015704,2024-08,2.0,0.0
14004,ЦБ015715,2022-09,2.0,947.0
14005,ЦБ015715,2023-02,1.0,294.12
14006,ЦБ015715,2023-04,3.0,1039.17
14007,ЦБ015715,2023-10,2.0,911.68
14008,ЦБ015715,2024-01,3.0,1438.08
14009,ЦБ015715,2024-04,3.0,1488.48
14010,ЦБ015715,2024-10,2.0,1268.9
14011,ЦБ015716,2022-02,4.0,504.0
14012,ЦБ015716,2022-05,2.0,518.0
14013,ЦБ015716,2022-06,6.0,1554.0
14014,ЦБ015716,2022-11,10.0,826.5
14015,ЦБ015716,2023-06,10.0,1173.0
14016,ЦБ015716,2024-06,10.0,1175.2
14017,ЦБ015718,2022-05,10.0,860.0
14018,ЦБ015718,2023-04,4.0,592.52
14019,ЦБ015718,2023-10,2.0,294.56
14020,ЦБ015718,2023-12,6.0,1186.5
14021,ЦБ015718,2024-06,6.0,1001.0999999999999
14022,ЦБ015725,2022-10,2.0,1044.24
14025,ЦБ015727,2024-10,1.0,215.79
14028,ЦБ015731,2022-11,1.0,777.48
14029,ЦБ015731,2024-02,1.0,0.0
14030,ЦБ015731,2024-03,2.0,1912.96
14031,ЦБ015732,2022-11,1.0,0.0
14032,ЦБ015732,2024-02,1.0,0.0
14033,ЦБ015732,2024-03,2.0,0.0
14034,ЦБ015733,2022-08,1.0,0.0
14035,ЦБ015733,2022-11,1.0,0.0
14036,ЦБ015733,2023-03,1.0,0.0
14037,ЦБ015733,2023-06,1.0,0.0
14038,ЦБ015733,2023-07,1.0,0.0
14039,ЦБ015733,2024-01,1.0,0.0
14040,ЦБ015733,2024-02,1.0,0.0
14041,ЦБ015733,2024-03,2.0,0.0
14042,ЦБ015733,2024-05,1.0,0.0
14045,ЦБ015740,2023-08,1.0,719.04
14046,ЦБ015740,2023-09,1.0,766.08
14047,ЦБ015740,2024-03,1.0,0.0
14048,ЦБ015740,2024-09,1.0,0.0
14049,ЦБ015741,2022-11,1.0,209.76
14050,ЦБ015741,2023-04,2.0,599.38
14051,ЦБ015741,2024-01,4.0,2185.58
14052,ЦБ015742,2022-11,1.0,0.0
14053,ЦБ015742,2023-04,1.0,0.0
14054,ЦБ015742,2023-08,1.0,0.0
14055,ЦБ015742,2023-09,1.0,0.0
14056,ЦБ015742,2024-06,1.0,0.0
14057,ЦБ015742,2024-07,3.0,0.0
14058,ЦБ015742,2024-09,4.0,0.0
14059,ЦБ015743,2022-11,1.0,0.0
14060,ЦБ015743,2023-04,1.0,0.0
14061,ЦБ015743,2023-08,1.0,0.0
14062,ЦБ015743,2023-09,2.0,0.0
14063,ЦБ015743,2024-07,1.0,0.0
14064,ЦБ015748,2022-01,5.0,3570.75
14065,ЦБ015748,2022-05,8.0,0.0
14066,ЦБ015748,2023-10,2.0,0.0
14067,ЦБ015748,2024-02,3.0,2335.7400000000002
14068,ЦБ015749,2022-01,7.0,5178.45
14069,ЦБ015749,2022-05,2.0,0.0
14070,ЦБ015749,2022-07,1.0,0.0
14071,ЦБ015749,2023-03,2.0,1668.18
14072,ЦБ015749,2023-04,3.0,2452.71
14073,ЦБ015749,2023-09,2.0,0.0
14074,ЦБ015749,2024-08,1.0,0.0
14075,ЦБ015750,2022-09,2.0,1600.56
14076,ЦБ015750,2022-12,2.0,912.0
14077,ЦБ015750,2023-12,1.0,0.0
14078,ЦБ015750,2024-01,4.0,2490.44
14079,ЦБ015751,2022-01,2.0,1460.92
14080,ЦБ015751,2023-04,1.0,719.87
14081,ЦБ015751,2023-07,2.0,0.0
14082,ЦБ015751,2023-10,1.0,0.0
14083,ЦБ015751,2024-01,4.0,1927.8
14084,ЦБ015751,2024-07,2.0,0.0
14085,ЦБ015752,2022-03,1.0,0.0
14086,ЦБ015752,2022-05,2.0,0.0
14087,ЦБ015752,2022-06,2.0,0.0
14088,ЦБ015752,2022-07,2.0,0.0
14089,ЦБ015752,2023-07,3.0,2209.16
14090,ЦБ015752,2023-10,4.0,0.0
14091,ЦБ015752,2024-04,1.0,0.0
14092,ЦБ015752,2024-05,5.0,3835.0
14093,ЦБ015752,2024-09,3.0,0.0
14094,ЦБ015752,2024-10,3.0,0.0
14095,ЦБ015753,2022-03,2.0,1890.0
14096,ЦБ015753,2022-05,3.0,2496.0
14097,ЦБ015753,2023-03,3.0,2174.3999999999996
14098,ЦБ015753,2023-05,5.0,4584.95
14099,ЦБ015753,2023-09,2.0,0.0
14100,ЦБ015753,2024-04,2.0,1610.56
14101,ЦБ015753,2024-06,10.0,9879.5
14102,ЦБ015754,2022-08,1.0,0.0
14103,ЦБ015754,2023-01,1.0,0.0
14104,ЦБ015754,2024-01,2.0,0.0
14105,ЦБ015754,2024-04,2.0,0.0
14106,ЦБ015755,2023-04,1.0,812.32
14107,ЦБ015755,2024-01,1.0,0.0
14108,ЦБ015755,2024-04,2.0,0.0
14109,ЦБ015758,2022-11,1.0,233.19
14110,ЦБ015758,2023-04,3.0,798.8399999999999
14111,ЦБ015758,2024-07,1.0,824.18
14112,ЦБ015758,2024-08,2.0,1389.9
14113,ЦБ015759,2022-11,1.0,201.78
14114,ЦБ015759,2023-04,1.0,230.18
14115,ЦБ015759,2023-08,2.0,920.64
14116,ЦБ015759,2023-10,1.0,592.37
14117,ЦБ015762,2022-02,2.0,0.0
14118,ЦБ015762,2023-07,1.0,0.0
14119,ЦБ015762,2023-08,3.0,0.0
14120,ЦБ015762,2024-04,1.0,0.0
14121,ЦБ015762,2024-06,2.0,0.0
14122,ЦБ015762,2024-08,4.0,3909.8
14123,ЦБ015764,2023-05,1.0,0.0
14124,ЦБ015764,2023-08,1.0,0.0
14125,ЦБ015764,2023-11,3.0,0.0
14126,ЦБ015765,2024-02,2.0,0.0
14127,ЦБ015766,2024-06,3.0,0.0
14128,ЦБ015767,2022-04,2.0,735.9
14129,ЦБ015767,2022-06,4.0,1356.0
14131,ЦБ015770,2022-02,3.0,1077.3000000000002
14132,ЦБ015770,2022-05,2.0,852.0
14133,ЦБ015770,2023-02,1.0,361.64
14134,ЦБ015770,2023-03,2.0,723.28
14135,ЦБ015770,2023-06,2.0,850.32
14136,ЦБ015770,2023-10,1.0,0.0
14137,ЦБ015770,2024-02,5.0,2039.4
14138,ЦБ015770,2024-08,1.0,300.71
14139,ЦБ015770,2024-09,1.0,340.3
14140,ЦБ015771,2022-03,100.0,3300.0
14141,ЦБ015771,2022-09,200.0,5058.0
14142,ЦБ015771,2023-04,100.0,2007.0
14143,ЦБ015771,2023-10,200.0,4014.0
14144,ЦБ015771,2024-02,200.0,4014.0
14145,ЦБ015771,2024-09,100.0,1160.0
14146,ЦБ015774,2022-04,2.0,0.0
14147,ЦБ015774,2022-08,2.0,0.0
14148,ЦБ015774,2024-02,2.0,0.0
14149,ЦБ015780,2022-11,1.0,164.0
14150,ЦБ015780,2023-10,2.0,428.0
14151,ЦБ015780,2024-04,1.0,200.7
14152,ЦБ015782,2022-06,2.0,148.0
14153,ЦБ015782,2022-08,2.0,132.0
14154,ЦБ015782,2024-04,2.0,270.0
14155,ЦБ015785,2023-02,1.0,564.98
14156,ЦБ015835,2022-06,2.0,0.0
14157,ЦБ015835,2022-07,4.0,0.0
14158,ЦБ015835,2023-04,2.0,0.0
14159,ЦБ015835,2023-11,2.0,0.0
14160,ЦБ015835,2024-02,2.0,0.0
14165,ЦБ015847,2022-01,8.0,4120.0
14166,ЦБ015847,2022-02,20.0,10058.2
14167,ЦБ015847,2022-09,12.0,6936.0
14168,ЦБ015847,2022-11,7.0,4102.0
14169,ЦБ015847,2022-12,15.0,7911.0
14170,ЦБ015847,2023-06,4.0,2612.0
14171,ЦБ015847,2023-07,4.0,2612.0
14172,ЦБ015847,2023-09,9.0,6849.0
14173,ЦБ015847,2023-10,4.0,3044.0
14174,ЦБ015847,2023-11,10.0,7610.0
14175,ЦБ015847,2023-12,6.0,4566.0
14176,ЦБ015847,2024-05,12.0,8451.0
14177,ЦБ015847,2024-07,14.0,10612.8
14178,ЦБ015847,2024-10,8.0,6432.0
14190,ЦБ015869,2022-03,3.0,1082.1
14191,ЦБ015869,2022-04,7.0,2730.2
14192,ЦБ015869,2022-05,4.0,1488.0
14193,ЦБ015869,2022-08,3.0,849.0
14194,ЦБ015869,2022-11,3.0,723.5999999999999
14195,ЦБ015869,2023-02,2.0,351.48
14196,ЦБ015869,2023-03,10.0,1804.62
14197,ЦБ015869,2023-05,6.0,1146.96
14198,ЦБ015869,2023-06,6.0,1601.52
14199,ЦБ015869,2023-07,5.0,1466.8000000000002
14200,ЦБ015869,2023-10,2.0,768.36
14201,ЦБ015869,2023-11,3.0,1018.08
14202,ЦБ015869,2024-01,4.0,1523.39
14203,ЦБ015869,2024-03,2.0,792.64
14204,ЦБ015869,2024-06,1.0,404.25
14205,ЦБ015869,2024-08,5.0,2042.4
14206,ЦБ015869,2024-09,4.0,1738.48
14207,ЦБ015871,2022-07,1.0,0.0
14208,ЦБ015871,2022-12,1.0,0.0
14209,ЦБ015871,2023-07,2.0,0.0
14210,ЦБ015871,2024-07,1.0,0.0
14211,ЦБ015871,2024-08,1.0,0.0
14212,ЦБ015873,2023-01,2.0,0.0
14213,ЦБ015873,2023-03,1.0,0.0
14214,ЦБ015873,2023-10,1.0,0.0
14215,ЦБ015873,2024-05,1.0,0.0
14216,ЦБ015873,2024-09,1.0,0.0
14217,ЦБ015879,2022-04,2.0,1026.0
14218,ЦБ015879,2022-06,3.0,1398.0
14219,ЦБ015879,2022-08,3.0,837.0
14220,ЦБ015879,2022-11,3.0,1275.66
14221,ЦБ015879,2023-02,2.0,681.72
14222,ЦБ015879,2023-03,7.0,2246.17
14223,ЦБ015879,2023-04,5.0,1583.45
14224,ЦБ015879,2023-08,3.0,769.3499999999999
