kod,рЕЙСЫХИ ЛЕЯЪЖ,prev sells,prev-1 sells,prev-2 sells,prev-3 sells,prev-4 sells,prev-5 sells,prev-6 sells,prev-7 sells,prev-8 sells,prev-9 sells,prev-10 sells,prev-11 sells,prev-12 sells,prev-13 sells,prev-14 sells,prev-15 sells,prev-16 sells,prev-17 sells,prev-18 sells,oldest sells,гЮ ЦНД
жа002827   ,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5
жа002828   ,1,0,3,0,0,0,0,5,2,0,2,0,0,1,0,0,6,0,2,1,2,13
жа002829   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
жа002834   ,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4
жа002839   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа002842   ,0,3,2,8,2,0,6,0,0,0,5,2,13,6,4,0,0,0,4,0,8,47
жа002843   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа002850   ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
жа002851   ,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3
жа002853   ,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5
жа002855   ,0,2,6,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,20
жа002857   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа002859   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
жа002860   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
жа002862   ,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4
жа002868   ,2,0,4,2,0,0,1,0,0,3,0,2,3,2,0,1,2,2,0,0,0,17
жа002870   ,2,5,3,6,2,4,1,0,2,4,2,1,0,6,0,0,2,0,4,0,0,36
жа002871   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
жа002874   ,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,4
жа002876   ,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4
жа002880   ,0,0,2,0,0,0,1,0,2,0,1,0,0,2,0,0,3,0,2,0,0,8
жа002883   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа002885   ,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4
жа002886   ,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,6
жа002889   ,3,2,1,2,0,0,1,0,2,2,0,2,1,2,0,0,2,0,0,2,0,15
жа002890   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа002892   ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
жа002893   ,0,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,1,0,3,0,7
жа002894   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа002895   ,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,5
жа002896   ,3,3,6,6,4,3,2,5,2,6,8,2,2,6,3,5,6,4,1,9,7,55
жа002897   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
жа002904   ,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
жа002906   ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
жа002928   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
жа002929   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа002930   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа002931   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа002934   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа002938   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
жа002951   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа002958   ,2,0,2,0,4,3,0,0,0,4,4,2,0,0,0,0,0,0,0,0,2,19
жа002959   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа002960   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа002977   ,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5
жа002978   ,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
жа002988   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа002997   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа003001   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003011   ,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5
жа003012   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа003013   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003024   ,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,4
жа003025   ,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
жа003026   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003033   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003034   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003035   ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
жа003040   ,1,0,0,2,3,0,4,0,0,2,4,3,3,0,1,2,0,0,0,0,0,21
жа003041   ,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,5
жа003042   ,2,0,2,5,2,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,16
жа003047   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003048   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003050   ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,2
жа003053   ,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
жа003054   ,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5
жа003057   ,0,1,0,0,0,0,2,2,4,2,6,7,7,0,0,0,0,0,0,2,2,31
жа003059   ,2,1,2,0,2,0,0,0,0,2,0,0,2,0,4,0,0,2,0,1,0,9
жа003060   ,3,3,1,1,1,0,0,0,2,1,0,3,4,1,8,4,3,0,0,0,3,17
жа003062   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003065   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа003066   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003067   ,0,0,1,0,1,2,1,2,0,2,2,0,0,0,0,2,1,1,0,2,1,11
жа003083   ,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,3,0,4
жа003085   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
жа003092   ,2,1,0,3,3,6,0,2,0,2,1,7,4,1,4,4,5,1,2,2,0,30
жа003098   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003099   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
жа003105   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа003107   ,1,0,0,0,0,0,1,2,4,2,1,0,1,0,0,1,0,0,1,1,0,11
жа003108   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003109   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
жа003117   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2
жа003118   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа003122   ,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
жа003124   ,0,0,0,0,0,0,0,0,0,0,-3,0,3,0,0,0,0,0,0,0,0,0
жа003126   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
жа003127   ,0,7,7,3,1,2,4,4,2,1,1,2,6,1,0,2,5,0,2,2,1,41
жа003131   ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
жа003132   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003135   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003136   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа003146   ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
жа003149   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003151   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003153   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа003155   ,0,0,0,1,0,0,0,0,1,2,0,0,0,1,3,0,0,1,0,0,1,5
жа003165   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа003170   ,1,0,0,1,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,7
жа003173   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
жа003174   ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
жа003175   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа003177   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003179   ,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,2,0,0,0,1,5
жа003180   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003187   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003189   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа003191   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа003192   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа003198   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа003199   ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003200   ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003258   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
жа003262   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003281   ,0,0,0,1,0,0,1,0,3,2,2,0,0,0,0,1,0,0,0,0,0,9
жа003287   ,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003300   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003301   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003305   ,2,5,3,4,7,6,1,3,13,3,6,5,4,8,5,3,8,2,3,3,5,68
жа003311   ,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
жа003320   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003330   ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2
жа003331   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003332   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа003333   ,0,1,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,7
жа003337   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа003344   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа003347   ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа003351   ,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
жа003354   ,1,2,3,2,0,0,1,2,4,4,0,2,1,0,1,1,3,0,1,1,3,21
жа003357   ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа003361   ,0,0,7,0,5,13,3,36,0,7,1,0,0,1,2,4,6,0,19,2,4,73
жа003370   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
жа003371   ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
жа003375   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003376   ,3,13,2,2,0,3,4,9,0,2,0,4,7,2,1,0,1,6,8,7,10,48
жа003378   ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,2
жа003381   ,0,1,0,2,1,2,0,3,2,4,4,6,1,1,3,7,1,1,1,0,3,27
жа003382   ,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,2,0,3
жа003385   ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
жа003387   ,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
жа003388   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003389   ,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
жа003390   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003416   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа003421   ,1,4,2,0,2,0,4,0,4,0,0,2,2,0,0,0,0,0,0,0,0,20
жа003425   ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003428   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа003429   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003450   ,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
жа003458   ,0,0,0,0,20,0,18,5,0,0,18,0,0,0,0,0,1,0,0,5,0,61
жа003460   ,2,0,2,2,1,1,3,0,2,3,0,0,3,2,4,3,0,1,1,3,2,19
жа003462   ,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,2,1,0,0,5
жа003471   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003473   ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
жа003474   ,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4
жа003475   ,1,0,1,0,1,0,1,2,0,1,0,1,0,3,0,2,0,0,0,0,1,10
жа003479   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003483   ,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4
жа003484   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003485   ,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,4
жа003486   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003487   ,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4
жа003496   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003498   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003500   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003517   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003518   ,2,9,3,3,0,2,2,1,3,12,8,10,3,5,20,6,3,1,0,1,7,61
жа003530   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
жа003532   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003533   ,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,7
жа003536   ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
жа003548   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
жа003549   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
жа003560   ,32,0,0,0,2,16,16,16,16,28,0,16,16,0,0,0,0,0,16,0,32,126
жа003562   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003563   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003569   ,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,4
жа003573   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003582   ,4,4,4,4,8,0,12,8,0,5,4,4,0,12,0,8,8,4,4,8,4,65
жа003583   ,0,0,0,4,4,0,4,8,0,5,4,4,0,0,0,10,4,4,4,0,4,33
жа003585   ,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
жа003610   ,0,0,0,50,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,250
жа003616   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа003623   ,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
жа003625   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003626   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа003628   ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
жа003629   ,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
жа003631   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003644   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003674   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
жа003675   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003678   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
жа003685   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003687   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003688   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003690   ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
жа003691   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003692   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа003693   ,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
жа003694   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003695   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003696   ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
жа003697   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003699   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003703   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа003705   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа003708   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003709   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003712   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа003719   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа003720   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа003733   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
жа003735   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003737   ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
жа003749   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
жа003750   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003752   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа003757   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003762   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003776   ,0,0,0,0,0,0,1,3,0,7,6,8,0,6,6,12,1,4,13,1,3,31
жа003787   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003810   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа003816   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа003828   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003831   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003840   ,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2
жа003841   ,-2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
жа003846   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003847   ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа003848   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
жа003849   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
жа003852   ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
жа003857   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003866   ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003867   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа003869   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
жа003872   ,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3
жа003873   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
жа003875   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003883   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003885   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,4,4,0,1
жа003890   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа003904   ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа003907   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
жа003909   ,0,2,0,2,0,2,2,2,0,2,0,0,0,0,0,4,0,0,0,0,0,12
жа003910   ,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4
жа003911   ,0,6,0,2,2,0,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,20
жа003912   ,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
жа003913   ,0,1,0,0,0,0,0,2,0,4,2,0,2,0,0,0,0,0,2,0,4,11
жа003914   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003915   ,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
жа003919   ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
жа003921   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003927   ,4,0,11,12,8,4,0,0,12,0,8,0,0,4,0,4,4,0,0,8,12,59
жа003929   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003935   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003949   ,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,6
жа003952   ,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,5
жа003953   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа003955   ,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,2,0,0,0,7
жа003957   ,1,0,0,1,1,0,0,0,3,0,1,2,0,0,1,1,0,0,0,0,0,8
жа003967   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа003970   ,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4
жа003972   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа003973   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003974   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа003976   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа003977   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
